,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
2198,New York City,2015-05-31T15:00:00,25.6,25.6,20.6,74.01,0.52,100.0,rain,0.0,0.0,,11.8,149.0,1016.2,85.1,16.0,586.3,2.1,6.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",242
2217,New York City,2016-03-01T10:00:00,5.6,2.4,-8.9,34.16,0.0,0.0,,0.0,0.0,,15.9,30.0,1022.2,34.2,16.0,637.0,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",197
2218,New York City,2016-03-01T11:00:00,6.8,4.3,-10.3,28.35,0.0,0.0,,0.0,0.0,,13.0,57.0,1021.2,19.2,16.0,701.8,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",278
2219,New York City,2016-03-01T12:00:00,8.0,6.3,-9.2,28.64,0.0,0.0,,0.0,0.0,,9.5,42.0,1020.5,14.1,16.0,699.5,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",305
2220,New York City,2016-03-01T13:00:00,9.0,7.3,-7.8,29.68,0.0,0.0,,0.0,0.0,,10.9,15.0,1019.4,23.9,16.0,635.5,2.3,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",290
2221,New York City,2016-03-01T14:00:00,10.1,10.1,-7.6,27.92,0.0,0.0,,0.0,0.0,,12.3,139.0,1018.8,14.2,16.0,513.8,1.8,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",190
2222,New York City,2016-03-01T15:00:00,8.9,6.0,-4.6,38.23,0.0,0.0,,0.0,0.0,29.9,19.5,165.0,1018.0,14.1,16.0,347.6,1.3,3.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",280
2241,New York City,2016-03-02T10:00:00,6.4,1.8,-5.7,41.74,0.0,0.0,,0.0,0.0,51.7,31.0,288.0,1004.6,50.8,16.0,498.1,1.8,5.0,,Partially cloudy,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",238
2242,New York City,2016-03-02T11:00:00,6.1,2.3,-7.7,36.29,0.0,0.0,,0.0,0.0,51.4,21.7,288.0,1005.6,34.2,16.0,548.8,2.0,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",263
2243,New York City,2016-03-02T12:00:00,4.8,-0.2,-11.0,30.93,0.0,0.0,,0.0,0.0,59.7,29.9,306.0,1006.2,34.2,16.0,558.3,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",322
2244,New York City,2016-03-02T13:00:00,4.8,0.0,-10.9,31.01,0.0,0.0,,0.0,0.0,51.1,27.7,318.0,1006.0,19.2,16.0,620.3,2.2,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
2245,New York City,2016-03-02T14:00:00,5.7,1.1,-11.1,28.89,0.0,0.0,,0.0,0.0,45.9,27.9,308.0,1007.1,19.2,16.0,545.0,2.0,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",217
2246,New York City,2016-03-02T15:00:00,4.8,-0.1,-11.6,29.45,0.0,0.0,,0.0,0.0,51.0,28.5,308.0,1008.3,19.2,16.0,376.0,1.4,4.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",321
2265,New York City,2016-03-03T10:00:00,-1.7,-5.8,-15.2,34.79,0.0,0.0,,0.13,0.25,40.7,11.7,312.0,1024.6,27.9,16.0,624.3,2.2,6.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",287
2266,New York City,2016-03-03T11:00:00,-0.4,-4.8,-15.4,31.27,0.0,0.0,,0.13,0.38,,14.8,322.0,1024.8,34.2,16.0,734.3,2.6,7.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",291
2267,New York City,2016-03-03T12:00:00,0.3,-3.1,-15.1,30.28,0.0,0.0,,0.13,0.5,,10.9,270.0,1024.5,34.2,16.0,727.0,2.6,7.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",382
2268,New York City,2016-03-03T13:00:00,1.4,-0.9,-15.6,27.16,0.0,0.0,,0.13,0.63,45.6,7.4,323.0,1023.8,34.2,16.0,552.0,2.0,6.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",301
2269,New York City,2016-03-03T14:00:00,1.4,-1.5,-15.6,26.89,0.0,0.0,,0.13,0.75,,9.7,306.0,1023.3,35.9,16.0,318.3,1.1,3.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",218
2270,New York City,2016-03-03T15:00:00,1.7,-0.9,-15.6,26.33,0.0,0.0,,0.12,0.88,,8.9,267.0,1022.9,35.9,16.0,281.0,1.0,3.0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",334
2289,New York City,2016-03-04T10:00:00,-1.0,-6.9,-3.5,83.66,0.3,100.0,"rain,snow",0.0,2.37,33.5,22.8,43.0,1020.1,100.0,1.9,260.6,0.9,3.0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
2290,New York City,2016-03-04T11:00:00,-1.0,-6.4,-3.5,83.17,0.25,100.0,"rain,snow",0.0,2.26,31.7,19.6,37.0,1019.6,100.0,1.5,347.1,1.2,3.0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",331
2291,New York City,2016-03-04T12:00:00,0.0,-5.3,-3.6,76.55,0.0,0.0,,0.0,2.15,35.3,20.2,47.0,1018.9,100.0,15.7,373.9,1.3,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",379
2292,New York City,2016-03-04T13:00:00,1.3,-3.6,-4.0,67.96,0.0,0.0,,0.0,2.04,29.5,20.2,45.0,1017.7,97.5,16.0,380.6,1.4,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",305
2293,New York City,2016-03-04T14:00:00,1.7,-2.8,-4.3,64.14,0.0,0.0,,0.0,1.94,30.2,18.1,29.0,1016.9,98.2,16.0,343.6,1.2,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
2294,New York City,2016-03-04T15:00:00,2.9,-1.4,-5.2,55.1,0.0,0.0,,0.0,1.83,32.7,19.0,39.0,1016.4,95.7,16.0,244.1,0.9,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",338
2313,New York City,2016-03-05T10:00:00,0.4,-3.6,-11.7,39.82,0.0,0.0,,0.0,0.0,,13.3,36.0,1023.5,34.2,16.0,279.3,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",334
2314,New York City,2016-03-05T11:00:00,1.6,-0.6,-11.7,36.61,0.0,0.0,,0.0,0.0,,7.2,353.0,1023.0,34.2,16.0,280.5,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",346
2315,New York City,2016-03-05T12:00:00,2.9,0.2,-11.5,33.94,0.0,0.0,,0.0,0.0,25.9,9.8,353.0,1022.6,34.2,16.0,314.1,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",446
2316,New York City,2016-03-05T13:00:00,2.6,2.6,-12.1,33.19,0.0,0.0,,0.0,0.0,,3.6,360.0,1021.5,52.6,16.0,274.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",380
2317,New York City,2016-03-05T14:00:00,3.6,1.0,-11.8,31.39,0.0,0.0,,0.0,0.0,,10.2,302.0,1021.1,50.8,16.0,317.8,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",283
2318,New York City,2016-03-05T15:00:00,3.8,3.8,-12.8,28.62,0.0,0.0,,0.0,0.0,,3.8,10.0,1020.9,95.7,16.0,282.8,1.0,3.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",391
2337,New York City,2016-03-06T10:00:00,2.9,0.6,-10.6,36.14,0.0,0.0,,0.0,0.0,,8.6,29.0,1026.2,96.7,16.0,662.8,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",281
2338,New York City,2016-03-06T11:00:00,3.4,1.6,-9.7,37.59,0.0,0.0,,0.0,0.0,,6.9,35.0,1026.3,95.7,16.0,650.5,2.3,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",302
2339,New York City,2016-03-06T12:00:00,4.5,4.5,-8.1,39.59,0.0,0.0,,0.0,0.0,,3.2,350.0,1026.0,95.7,16.0,523.0,1.9,5.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",402
2340,New York City,2016-03-06T13:00:00,4.7,4.7,-8.1,38.98,0.0,0.0,,0.0,0.0,33.5,4.5,310.0,1025.4,56.2,16.0,443.0,1.6,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",355
2341,New York City,2016-03-06T14:00:00,6.0,6.0,-8.3,35.15,0.0,0.0,,0.0,0.0,,2.1,347.0,1024.8,25.4,16.0,413.6,1.5,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",289
2342,New York City,2016-03-06T15:00:00,6.8,5.4,-8.1,33.66,0.0,0.0,,0.0,0.0,,7.5,345.0,1024.5,25.4,16.0,311.5,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",348
2361,New York City,2016-03-07T10:00:00,7.0,3.1,-0.9,57.45,0.0,0.0,,0.0,0.0,31.7,24.4,204.0,1023.8,34.2,10.7,489.8,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",292
2362,New York City,2016-03-07T11:00:00,8.6,5.3,-0.8,51.8,0.0,0.0,,0.0,0.0,38.9,23.7,242.0,1022.4,34.2,12.6,476.0,1.7,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",284
2363,New York City,2016-03-07T12:00:00,10.4,10.4,-0.3,47.44,0.0,0.0,,0.0,0.0,35.7,19.6,220.0,1021.0,34.2,14.2,567.5,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",358
2364,New York City,2016-03-07T13:00:00,12.2,12.2,-0.3,42.25,0.0,0.0,,0.0,0.0,46.9,25.6,232.0,1018.7,34.2,14.2,665.3,2.4,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
2365,New York City,2016-03-07T14:00:00,13.7,13.7,0.2,39.48,0.0,0.0,,0.0,0.0,36.2,15.3,222.0,1017.2,27.9,16.0,488.9,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",218
2366,New York City,2016-03-07T15:00:00,14.6,14.6,0.3,37.81,0.0,0.0,,0.0,0.0,40.5,17.7,251.0,1016.3,34.2,16.0,319.3,1.1,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",328
2385,New York City,2016-03-08T10:00:00,14.1,14.1,0.8,40.32,0.0,0.0,,0.0,0.0,,7.6,50.0,1021.1,88.9,15.5,572.3,2.1,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",243
2386,New York City,2016-03-08T11:00:00,16.1,16.1,1.6,37.52,0.0,0.0,,0.0,0.0,,4.5,36.0,1021.3,95.7,12.9,672.3,2.4,7.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",276
2387,New York City,2016-03-08T12:00:00,17.9,17.9,1.9,34.32,0.0,0.0,,0.0,0.0,,4.2,27.0,1020.9,88.9,14.2,688.8,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",345
2388,New York City,2016-03-08T13:00:00,16.6,16.6,0.4,33.48,0.0,0.0,,0.0,0.0,29.5,15.2,177.0,1020.3,31.0,15.7,601.5,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",246
2389,New York City,2016-03-08T14:00:00,16.4,16.4,1.4,36.18,0.0,0.0,,0.0,0.0,26.9,17.7,160.0,1019.7,34.2,14.8,476.9,1.7,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",227
2390,New York City,2016-03-08T15:00:00,15.5,15.5,1.7,39.46,0.0,0.0,,0.0,0.0,,15.6,162.0,1019.5,34.2,16.0,334.6,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",341
2409,New York City,2016-03-09T10:00:00,14.6,14.6,4.4,50.45,0.0,0.0,,0.0,0.0,,0.0,0.0,1020.3,10.5,10.2,689.5,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",269
2410,New York City,2016-03-09T11:00:00,18.4,18.4,4.2,38.91,0.0,0.0,,0.0,0.0,,2.1,328.0,1019.2,4.4,9.4,748.8,2.7,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",277
2411,New York City,2016-03-09T12:00:00,21.0,21.0,4.2,33.11,0.0,0.0,,0.0,0.0,,15.4,212.0,1018.5,0.0,8.9,744.0,2.7,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",356
2412,New York City,2016-03-09T13:00:00,23.6,23.6,3.6,27.2,0.0,0.0,,0.0,0.0,55.4,11.8,203.0,1017.2,20.8,14.2,677.8,2.4,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",285
2413,New York City,2016-03-09T14:00:00,24.1,24.1,3.9,26.97,0.0,0.0,,0.0,0.0,35.3,13.0,205.0,1016.6,34.2,12.9,553.0,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",266
2414,New York City,2016-03-09T15:00:00,23.3,23.3,4.3,29.0,0.0,0.0,,0.0,0.0,,8.2,21.0,1016.0,34.2,14.8,355.6,1.3,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",352
2433,New York City,2016-03-10T10:00:00,22.0,22.0,6.8,37.41,0.0,0.0,,0.0,0.0,,7.6,239.0,1016.1,19.2,16.0,627.3,2.3,6.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",253
2434,New York City,2016-03-10T11:00:00,23.6,23.6,6.9,34.14,0.0,0.0,,0.0,0.0,,7.8,220.0,1015.8,34.2,16.0,551.8,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
2435,New York City,2016-03-10T12:00:00,23.7,23.7,7.1,34.35,0.0,0.0,,0.0,0.0,29.5,12.0,228.0,1015.2,88.9,16.0,411.6,1.5,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",356
2436,New York City,2016-03-10T13:00:00,24.0,24.0,7.5,34.78,0.72,100.0,rain,0.0,0.0,44.6,9.5,228.0,1014.5,90.6,16.0,403.9,1.5,4.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",276
2437,New York City,2016-03-10T14:00:00,24.8,24.8,7.3,32.67,0.0,0.0,,0.0,0.0,33.5,12.4,230.0,1013.5,88.9,16.0,349.3,1.3,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",230
2438,New York City,2016-03-10T15:00:00,25.3,25.3,6.6,30.11,0.0,0.0,,0.0,0.0,31.7,8.2,239.0,1012.4,34.2,16.0,190.7,0.7,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",381
2457,New York City,2016-03-11T10:00:00,13.5,13.5,4.8,55.57,0.0,0.0,,0.0,0.0,35.3,16.5,314.0,1019.8,61.8,16.0,616.8,2.2,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",296
2458,New York City,2016-03-11T11:00:00,14.3,14.3,3.7,48.9,0.0,0.0,,0.0,0.0,29.5,19.3,307.0,1020.0,88.9,16.0,678.5,2.4,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",289
2459,New York City,2016-03-11T12:00:00,15.0,15.0,3.5,46.14,0.0,0.0,,0.0,0.0,30.2,14.9,322.0,1020.0,34.2,16.0,698.8,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",372
2460,New York City,2016-03-11T13:00:00,15.5,15.5,3.2,43.59,0.0,0.0,,0.0,0.0,27.7,15.6,308.0,1020.1,34.2,16.0,678.5,2.4,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",271
2461,New York City,2016-03-11T14:00:00,16.7,16.7,2.5,38.55,0.0,0.0,,0.0,0.0,29.8,16.9,301.0,1020.0,34.2,16.0,575.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",261
2462,New York City,2016-03-11T15:00:00,17.3,17.3,1.8,35.3,0.0,0.0,,0.0,0.0,38.9,18.7,308.0,1020.6,34.2,16.0,404.4,1.5,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",313
2481,New York City,2016-03-12T10:00:00,9.2,8.5,-1.7,46.24,0.0,0.0,,0.0,0.0,,6.4,22.0,1026.8,34.2,16.0,713.0,2.6,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",376
2482,New York City,2016-03-12T11:00:00,11.5,11.5,-1.3,40.9,0.0,0.0,,0.0,0.0,,9.4,196.0,1025.5,34.2,16.0,769.3,2.8,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",393
2483,New York City,2016-03-12T12:00:00,13.2,13.2,-1.6,36.02,0.0,0.0,,0.0,0.0,,8.1,200.0,1024.6,34.2,16.0,760.3,2.7,8.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",452
2484,New York City,2016-03-12T13:00:00,13.7,13.7,-1.7,34.42,0.0,0.0,,0.0,0.0,,9.9,168.0,1023.2,34.2,16.0,688.5,2.5,7.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",373
2485,New York City,2016-03-12T14:00:00,14.1,14.1,0.0,38.03,0.0,0.0,,0.0,0.0,,12.8,169.0,1021.6,34.2,16.0,558.5,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",358
2486,New York City,2016-03-12T15:00:00,13.2,13.2,1.5,45.22,0.0,0.0,,0.0,0.0,,12.5,172.0,1020.3,34.2,16.0,376.8,1.4,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",383
2504,New York City,2016-03-13T10:00:00,14.7,14.7,0.1,36.82,0.0,0.0,,0.0,0.0,,1.5,358.0,1017.4,30.4,16.0,258.5,0.9,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",239
2505,New York City,2016-03-13T11:00:00,15.6,15.6,-0.8,32.59,0.0,0.0,,0.0,0.0,,14.6,30.0,1017.5,35.9,16.0,272.1,1.0,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",368
2506,New York City,2016-03-13T12:00:00,15.7,15.7,-1.0,31.81,0.0,0.0,,0.0,0.0,,14.0,20.0,1017.6,35.9,16.0,226.4,0.8,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",368
2507,New York City,2016-03-13T13:00:00,16.0,16.0,-1.4,30.38,0.0,0.0,,0.0,0.0,,11.3,43.0,1017.5,37.5,16.0,210.3,0.8,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",399
2508,New York City,2016-03-13T14:00:00,15.9,15.9,-1.9,29.47,0.0,0.0,,0.0,0.0,,13.0,28.0,1017.1,35.9,16.0,181.6,0.7,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",284
2509,New York City,2016-03-13T15:00:00,16.1,16.1,-2.6,27.5,0.0,0.0,,0.0,0.0,,7.0,46.0,1017.0,37.5,16.0,139.9,0.5,1.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",279
2528,New York City,2016-03-14T10:00:00,6.5,3.0,3.4,80.49,1.57,100.0,rain,0.0,0.0,31.3,20.3,58.0,1020.3,100.0,12.6,142.0,0.5,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",322
2529,New York City,2016-03-14T11:00:00,7.0,3.9,3.1,76.33,0.11,100.0,rain,0.0,0.0,29.5,17.9,77.0,1019.9,100.0,16.0,139.1,0.5,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",340
2530,New York City,2016-03-14T12:00:00,6.7,3.0,3.2,78.59,0.0,0.0,,0.0,0.0,29.5,21.6,52.0,1019.8,100.0,12.6,123.6,0.4,1.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",344
2531,New York City,2016-03-14T13:00:00,6.4,2.2,2.8,77.95,0.32,100.0,rain,0.0,0.0,38.9,26.4,55.0,1019.3,100.0,10.2,119.0,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",421
2532,New York City,2016-03-14T14:00:00,5.9,1.3,3.3,83.25,0.98,100.0,rain,0.0,0.0,43.6,30.0,61.0,1018.6,100.0,4.7,106.5,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",328
2533,New York City,2016-03-14T15:00:00,5.3,0.4,3.0,85.42,0.32,100.0,rain,0.0,0.0,47.1,30.8,62.0,1017.7,100.0,6.5,106.3,0.4,1.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",370
2552,New York City,2016-03-15T10:00:00,8.3,6.3,6.1,85.97,0.0,0.0,,0.0,0.0,,12.2,14.0,1009.4,100.0,9.4,174.8,0.6,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",263
2553,New York City,2016-03-15T11:00:00,9.2,6.4,6.1,81.23,0.0,0.0,,0.0,0.0,33.5,19.7,28.0,1009.2,100.0,16.0,215.1,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",298
2554,New York City,2016-03-15T12:00:00,10.4,10.4,6.5,76.85,0.0,0.0,,0.0,0.0,,12.6,20.0,1008.8,100.0,16.0,237.0,0.9,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",365
2555,New York City,2016-03-15T13:00:00,11.2,11.2,6.4,72.34,0.0,0.0,,0.0,0.0,,11.9,29.0,1008.6,100.0,16.0,231.1,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",347
2556,New York City,2016-03-15T14:00:00,11.7,11.7,6.4,70.13,0.0,0.0,,0.0,0.0,,2.4,6.0,1008.3,100.0,16.0,211.1,0.8,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",267
2557,New York City,2016-03-15T15:00:00,11.9,11.9,6.4,69.25,0.0,0.0,,0.0,0.0,33.5,9.0,316.0,1008.2,100.0,16.0,192.1,0.7,2.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",273
2576,New York City,2016-03-16T10:00:00,13.3,13.3,6.2,62.41,0.0,0.0,,0.0,0.0,,3.3,37.0,1011.4,53.5,16.0,500.0,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",277
2577,New York City,2016-03-16T11:00:00,14.0,14.0,6.4,60.41,0.0,0.0,,0.0,0.0,,6.8,41.0,1011.1,34.2,16.0,576.0,2.1,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",274
2578,New York City,2016-03-16T12:00:00,15.1,15.1,6.4,56.08,0.0,0.0,,0.0,0.0,,4.7,301.0,1011.0,34.2,16.0,542.0,2.0,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",336
2579,New York City,2016-03-16T13:00:00,15.8,15.8,6.5,54.0,0.0,0.0,,0.0,0.0,,7.1,322.0,1010.3,34.2,14.8,395.0,1.4,4.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",355
2580,New York City,2016-03-16T14:00:00,17.8,17.8,7.0,49.41,0.0,0.0,,0.0,0.0,,2.9,52.0,1009.1,34.2,14.2,349.0,1.3,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",214
2581,New York City,2016-03-16T15:00:00,17.2,17.2,6.6,49.53,0.0,0.0,,0.0,0.0,,13.0,184.0,1008.3,34.2,16.0,475.3,1.7,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",313
2600,New York City,2016-03-17T10:00:00,10.8,10.8,6.0,72.08,0.0,0.0,,0.0,0.0,,10.5,228.0,1011.2,19.2,13.8,494.1,1.8,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",261
2601,New York City,2016-03-17T11:00:00,13.1,13.1,5.6,60.32,0.0,0.0,,0.0,0.0,,7.0,221.0,1010.4,14.1,14.8,691.3,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",222
2602,New York City,2016-03-17T12:00:00,15.1,15.1,3.9,47.28,0.0,0.0,,0.0,0.0,29.5,16.4,241.0,1009.9,19.2,16.0,793.0,2.9,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",198
