,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
375,New York City,2015-03-16T16:00:00,10.0,8.7,-3.2,39.65,0.0,,,0.0,0.0,,9.1,218.0,1010.9,38.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9920
393,New York City,2015-03-17T10:00:00,9.8,9.4,3.9,66.57,0.0,,,0.0,0.0,,5.4,294.0,1000.9,93.1,13.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11339
394,New York City,2015-03-17T11:00:00,12.3,12.3,4.8,60.07,0.0,,,0.0,0.0,41.5,14.6,292.0,1000.8,61.8,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9728
395,New York City,2015-03-17T12:00:00,13.2,13.2,5.7,60.36,0.0,,,0.0,0.0,37.8,16.8,306.0,1000.7,36.7,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9949
396,New York City,2015-03-17T13:00:00,13.1,13.1,4.0,54.02,0.0,,,0.0,0.0,53.0,26.5,308.0,1001.2,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9931
397,New York City,2015-03-17T14:00:00,13.3,13.3,1.9,46.08,0.0,,,0.0,0.0,53.2,25.4,303.0,1001.7,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10608
398,New York City,2015-03-17T15:00:00,11.5,11.5,0.3,46.27,0.0,,,0.0,0.0,55.7,32.6,306.0,1001.9,95.7,16.0,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11087
399,New York City,2015-03-17T16:00:00,10.9,10.9,-0.4,45.72,0.0,,,0.0,0.0,65.4,37.1,308.0,1002.7,95.7,16.0,,,,,Overcast,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9858
417,New York City,2015-03-18T10:00:00,-1.1,-6.0,-11.0,46.96,0.0,,,0.0,0.0,44.9,16.5,331.0,1017.8,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13841
418,New York City,2015-03-18T11:00:00,0.1,-5.0,-12.2,39.14,0.0,,,0.0,0.0,37.0,19.6,302.0,1018.0,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12911
419,New York City,2015-03-18T12:00:00,1.1,-3.9,-12.9,34.46,0.0,,,0.0,0.0,51.1,21.0,293.0,1017.8,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13635
420,New York City,2015-03-18T13:00:00,1.7,-2.9,-13.0,32.67,0.0,,,0.0,0.0,48.2,18.6,318.0,1017.3,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13194
421,New York City,2015-03-18T14:00:00,2.0,-3.0,-12.7,32.66,0.0,,,0.0,0.0,49.6,22.7,313.0,1017.1,82.6,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13133
422,New York City,2015-03-18T15:00:00,2.6,-2.7,-12.7,31.29,0.0,,,0.0,0.0,48.9,27.1,308.0,1016.7,89.5,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12767
423,New York City,2015-03-18T16:00:00,3.7,-1.0,-12.4,29.82,0.0,,,0.0,0.0,49.9,24.1,316.0,1016.6,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11039
441,New York City,2015-03-19T10:00:00,-0.5,-5.7,-16.2,29.66,0.0,,,0.0,0.0,36.9,18.5,322.0,1027.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13406
442,New York City,2015-03-19T11:00:00,0.6,-4.6,-17.7,23.95,0.0,,,0.0,0.0,30.6,20.4,336.0,1027.2,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13069
443,New York City,2015-03-19T12:00:00,2.0,-1.7,-17.8,21.57,0.0,,,0.0,0.0,32.8,13.6,336.0,1027.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14175
444,New York City,2015-03-19T13:00:00,2.8,-0.5,-17.4,21.04,0.0,,,0.0,0.0,28.9,12.3,316.0,1026.6,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13217
445,New York City,2015-03-19T14:00:00,3.5,-1.3,-17.6,19.66,0.0,,,0.0,0.0,34.9,23.8,318.0,1026.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13377
446,New York City,2015-03-19T15:00:00,4.7,1.0,-16.8,19.27,0.0,,,0.0,0.0,33.0,18.1,293.0,1025.1,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12797
447,New York City,2015-03-19T16:00:00,5.2,2.2,-17.6,17.46,0.0,,,0.0,0.0,29.4,13.4,314.0,1024.8,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10487
465,New York City,2015-03-20T10:00:00,2.1,-1.1,-11.8,35.01,0.0,,,0.45,0.9,,11.1,75.0,1027.0,100.0,16.0,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12780
466,New York City,2015-03-20T11:00:00,2.9,-0.2,-9.8,38.88,0.0,,,0.45,1.35,,11.6,94.0,1026.8,100.0,16.0,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12094
467,New York City,2015-03-20T12:00:00,2.7,-0.3,-5.6,54.32,0.0,,,0.45,1.8,25.9,11.1,128.0,1026.2,100.0,9.6,,,,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13111
468,New York City,2015-03-20T13:00:00,1.7,-1.7,-2.7,72.3,0.05,,,0.45,2.25,,12.0,73.0,1025.4,100.0,2.7,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13037
469,New York City,2015-03-20T14:00:00,0.4,-3.9,-1.8,85.45,0.62,,,0.45,2.7,,14.9,79.0,1024.7,100.0,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13640
470,New York City,2015-03-20T15:00:00,0.0,-4.3,-1.8,87.99,1.33,,,0.45,3.15,,14.0,73.0,1023.9,100.0,0.4,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13602
471,New York City,2015-03-20T16:00:00,0.0,-3.4,-1.7,88.67,1.66,,,0.45,3.6,,10.3,56.0,1023.7,100.0,0.2,,,,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11162
489,New York City,2015-03-21T10:00:00,1.0,1.0,-2.1,79.74,0.0,,,0.0,9.9,,0.0,0.0,1018.0,89.5,11.1,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10107
490,New York City,2015-03-21T11:00:00,2.5,2.5,-2.1,71.65,0.0,,,0.0,9.45,,0.0,0.0,1017.7,44.6,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11370
491,New York City,2015-03-21T12:00:00,3.6,1.8,-1.7,68.5,0.0,,,0.0,9.0,,7.0,278.0,1017.0,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12733
492,New York City,2015-03-21T13:00:00,4.0,2.1,-1.9,65.71,0.0,,,0.0,8.55,,7.4,256.0,1015.9,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13690
493,New York City,2015-03-21T14:00:00,4.6,2.1,-0.9,67.54,0.0,,,0.0,8.1,,10.6,228.0,1014.9,98.2,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12795
494,New York City,2015-03-21T15:00:00,5.2,2.8,-0.8,65.26,0.0,,,0.0,7.65,,10.8,246.0,1013.4,97.5,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12796
495,New York City,2015-03-21T16:00:00,6.5,3.8,0.2,64.11,0.0,,,0.0,7.2,,13.4,242.0,1012.5,95.7,13.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12239
513,New York City,2015-03-22T10:00:00,1.4,-4.3,-10.2,41.64,0.0,,,0.0,0.0,35.0,27.0,302.0,1018.5,30.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8182
514,New York City,2015-03-22T11:00:00,2.5,-1.9,-11.0,36.33,0.0,,,0.0,0.0,32.0,18.2,301.0,1018.4,24.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10876
515,New York City,2015-03-22T12:00:00,3.4,-0.9,-11.9,31.63,0.0,,,0.0,0.0,39.0,19.8,302.0,1018.3,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12162
516,New York City,2015-03-22T13:00:00,3.9,-0.4,-12.0,30.37,0.0,,,0.0,0.0,43.1,21.1,310.0,1017.9,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12439
517,New York City,2015-03-22T14:00:00,4.5,0.4,-11.7,29.64,0.0,,,0.0,0.0,36.4,20.4,313.0,1017.6,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12080
518,New York City,2015-03-22T15:00:00,5.0,1.2,-11.3,29.78,0.0,,,0.0,0.0,35.6,18.7,312.0,1017.0,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11579
519,New York City,2015-03-22T16:00:00,5.1,0.6,-12.2,27.34,0.0,,,0.0,0.0,37.8,25.6,303.0,1017.0,15.6,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11188
537,New York City,2015-03-23T10:00:00,-2.6,-8.6,-14.0,41.12,0.0,,,0.0,0.0,32.3,20.6,309.0,1024.4,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11537
538,New York City,2015-03-23T11:00:00,-1.3,-6.8,-14.3,36.33,0.0,,,0.0,0.0,31.7,19.7,301.0,1024.3,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10485
539,New York City,2015-03-23T12:00:00,0.0,-4.6,-13.9,34.19,0.0,,,0.0,0.0,37.2,16.5,318.0,1023.9,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11643
540,New York City,2015-03-23T13:00:00,1.3,-2.8,-14.6,29.44,0.0,,,0.0,0.0,31.8,15.2,316.0,1023.3,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11011
541,New York City,2015-03-23T14:00:00,2.1,-2.4,-14.9,27.26,0.0,,,0.0,0.0,47.3,18.2,289.0,1022.7,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11305
542,New York City,2015-03-23T15:00:00,2.9,-0.9,-16.1,23.15,0.0,,,0.0,0.0,34.8,15.7,304.0,1022.1,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11253
543,New York City,2015-03-23T16:00:00,3.0,-0.6,-17.9,19.81,0.0,,,0.0,0.0,35.2,14.5,317.0,1021.9,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10595
561,New York City,2015-03-24T10:00:00,-1.0,-3.7,-14.3,35.5,0.0,,,0.0,0.0,,7.6,25.0,1028.0,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12512
562,New York City,2015-03-24T11:00:00,0.2,-3.3,-14.1,33.31,0.0,,,0.0,0.0,,10.8,41.0,1028.0,14.1,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11519
563,New York City,2015-03-24T12:00:00,1.5,1.5,-14.1,30.18,0.0,,,0.0,0.0,,2.4,0.0,1027.5,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12397
564,New York City,2015-03-24T13:00:00,2.2,2.2,-14.0,29.07,0.0,,,0.0,0.0,,4.0,339.0,1027.0,50.8,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11874
565,New York City,2015-03-24T14:00:00,3.9,3.9,-13.4,26.93,0.0,,,0.0,0.0,,4.7,328.0,1026.5,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11972
566,New York City,2015-03-24T15:00:00,5.6,4.1,-12.5,25.81,0.0,,,0.0,0.0,,7.2,338.0,1026.1,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11989
567,New York City,2015-03-24T16:00:00,6.2,4.6,-12.4,24.93,0.0,,,0.0,0.0,,8.0,310.0,1026.1,27.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10459
585,New York City,2015-03-25T10:00:00,6.6,5.6,-8.8,32.42,0.0,,,0.0,0.0,,5.9,170.0,1029.5,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12263
586,New York City,2015-03-25T11:00:00,7.4,5.9,-9.7,28.41,0.0,,,0.0,0.0,,8.4,181.0,1029.4,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11407
587,New York City,2015-03-25T12:00:00,8.3,6.4,-10.0,26.12,0.0,,,0.0,0.0,,11.6,162.0,1028.7,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12329
588,New York City,2015-03-25T13:00:00,8.2,5.9,-9.8,26.89,0.0,,,0.0,0.0,26.4,13.1,171.0,1028.0,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11826
589,New York City,2015-03-25T14:00:00,7.2,4.1,-9.9,28.37,0.0,,,0.0,0.0,25.9,17.8,184.0,1027.8,38.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12470
590,New York City,2015-03-25T15:00:00,6.0,2.2,-7.4,37.64,0.0,,,0.0,0.0,31.4,20.5,167.0,1027.4,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14592
591,New York City,2015-03-25T16:00:00,4.4,1.2,-0.9,68.93,0.44,,,0.0,0.0,,13.5,156.0,1026.8,100.0,9.7,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11405
609,New York City,2015-03-26T10:00:00,8.2,8.2,5.3,82.27,0.0,,,0.0,0.0,,2.1,54.0,1014.2,100.0,5.4,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13312
610,New York City,2015-03-26T11:00:00,9.0,8.0,6.4,83.86,0.0,,,0.0,0.0,,7.2,315.0,1013.0,100.0,5.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12241
611,New York City,2015-03-26T12:00:00,9.1,9.1,6.9,86.24,0.0,,,0.0,0.0,,1.2,54.0,1011.5,100.0,4.7,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13529
612,New York City,2015-03-26T13:00:00,9.2,9.2,7.9,91.33,0.62,,,0.0,0.0,,2.1,0.0,1010.2,100.0,2.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12458
613,New York City,2015-03-26T14:00:00,10.8,10.8,8.9,88.45,0.16,,,0.0,0.0,,7.5,150.0,1007.8,100.0,6.4,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13069
614,New York City,2015-03-26T15:00:00,10.6,10.6,8.9,89.11,0.36,,,0.0,0.0,,8.0,88.0,1006.2,100.0,5.1,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12045
615,New York City,2015-03-26T16:00:00,12.0,12.0,10.1,88.6,0.26,,,0.0,0.0,,1.7,306.0,1005.2,100.0,5.6,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9798
633,New York City,2015-03-27T10:00:00,4.6,2.0,2.1,83.81,0.0,,,0.0,0.0,,10.7,4.0,1007.7,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12779
634,New York City,2015-03-27T11:00:00,5.3,3.0,1.7,77.25,0.0,,,0.0,0.0,,10.1,330.0,1007.6,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11947
635,New York City,2015-03-27T12:00:00,6.0,5.0,1.8,74.33,0.0,,,0.0,0.0,,5.6,359.0,1007.2,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12698
636,New York City,2015-03-27T13:00:00,6.8,4.6,1.5,68.99,0.0,,,0.0,0.0,29.5,10.9,324.0,1006.8,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12193
637,New York City,2015-03-27T14:00:00,6.8,6.8,0.8,65.41,0.0,,,0.0,0.0,,4.1,340.0,1006.8,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,KNYC,72503014732",12398
638,New York City,2015-03-27T15:00:00,7.0,4.7,-0.1,60.55,0.0,,,0.0,0.0,,12.0,332.0,1006.6,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12422
639,New York City,2015-03-27T16:00:00,7.3,4.8,-0.5,57.61,0.0,,,0.0,0.0,,13.8,355.0,1006.1,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10582
657,New York City,2015-03-28T10:00:00,1.4,-3.2,-7.5,51.27,0.0,,,0.0,0.0,35.3,18.3,312.0,1009.7,98.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10637
658,New York City,2015-03-28T11:00:00,1.4,-2.7,-7.4,51.8,0.0,,,0.0,0.0,40.7,15.4,340.0,1010.1,98.2,14.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12593
659,New York City,2015-03-28T12:00:00,1.5,-3.8,-6.4,55.7,0.0,,,0.0,0.0,36.4,23.8,326.0,1010.3,98.2,9.3,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14574
660,New York City,2015-03-28T13:00:00,1.8,-2.3,-5.5,58.52,0.0,,,0.0,0.0,37.1,15.2,330.0,1010.4,98.2,13.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",15159
661,New York City,2015-03-28T14:00:00,3.0,-0.9,-5.3,54.45,0.0,,,0.0,0.0,36.0,16.0,28.0,1010.3,98.2,14.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13938
662,New York City,2015-03-28T15:00:00,3.5,0.1,-6.0,50.07,0.0,,,0.0,0.0,34.9,13.7,350.0,1010.3,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13248
663,New York City,2015-03-28T16:00:00,4.0,0.2,-5.9,48.63,0.0,,,0.0,0.0,31.2,17.1,21.0,1010.4,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12809
681,New York City,2015-03-29T10:00:00,-0.4,-4.2,-16.4,28.92,0.0,,,0.0,0.0,,11.3,340.0,1025.5,15.6,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8815
682,New York City,2015-03-29T11:00:00,1.0,-2.4,-17.0,24.8,0.0,,,0.0,0.0,,11.4,353.0,1025.5,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11471
683,New York City,2015-03-29T12:00:00,2.9,-0.3,-17.7,20.34,0.0,,,0.0,0.0,27.7,12.0,331.0,1025.1,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12800
684,New York City,2015-03-29T13:00:00,3.9,0.6,-17.4,19.35,0.0,,,0.0,0.0,29.5,14.1,310.0,1024.7,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12605
685,New York City,2015-03-29T14:00:00,4.7,3.0,-17.0,19.03,0.0,,,0.0,0.0,,7.3,320.0,1024.0,0.0,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12028
686,New York City,2015-03-29T15:00:00,6.5,4.2,-15.8,18.43,0.0,,,0.0,0.0,33.5,11.6,316.0,1022.8,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11169
687,New York City,2015-03-29T16:00:00,6.9,6.1,-16.3,17.26,0.0,,,0.0,0.0,31.7,5.4,340.0,1021.9,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10352
705,New York City,2015-03-30T10:00:00,3.9,0.0,-1.5,67.99,0.0,,,0.0,0.0,28.6,17.6,237.0,1011.8,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11983
706,New York City,2015-03-30T11:00:00,4.2,-0.4,-1.4,66.86,0.0,,,0.0,0.0,40.8,25.0,242.0,1011.2,100.0,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11004
707,New York City,2015-03-30T12:00:00,5.7,2.6,-0.9,62.84,0.0,,,0.0,0.0,34.2,15.1,230.0,1010.1,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11717
708,New York City,2015-03-30T13:00:00,7.9,5.4,-1.1,52.95,0.0,,,0.0,0.0,35.3,14.6,220.0,1009.3,31.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10798
709,New York City,2015-03-30T14:00:00,10.2,10.2,-1.5,44.21,0.0,,,0.0,0.0,48.2,17.2,256.0,1008.5,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10866
710,New York City,2015-03-30T15:00:00,11.8,11.8,-2.5,36.72,0.0,,,0.0,0.0,47.3,21.3,276.0,1007.9,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",11967
711,New York City,2015-03-30T16:00:00,11.1,11.1,-3.4,35.83,0.0,,,0.0,0.0,39.6,24.9,287.0,1008.0,98.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10574
729,New York City,2015-03-31T10:00:00,6.7,3.7,-5.5,41.4,0.0,,,0.0,0.0,,15.8,283.0,1011.8,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12457
730,New York City,2015-03-31T11:00:00,7.3,4.9,-6.0,38.38,0.0,,,0.0,0.0,30.6,13.2,257.0,1011.3,50.8,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12198
731,New York City,2015-03-31T12:00:00,7.7,6.6,-6.1,37.04,0.0,,,0.0,0.0,29.5,6.9,307.0,1010.3,90.6,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12824
732,New York City,2015-03-31T13:00:00,7.7,6.4,-6.1,36.94,0.0,,,0.0,0.0,,7.7,220.0,1009.3,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12926
733,New York City,2015-03-31T14:00:00,5.3,5.3,-2.6,56.91,0.0,,,0.0,0.0,31.7,2.5,336.0,1008.7,100.0,13.5,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",14297
734,New York City,2015-03-31T15:00:00,4.0,0.1,-0.1,74.4,0.3,,,0.0,0.0,,17.9,358.0,1008.3,100.0,13.5,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",15105
735,New York City,2015-03-31T16:00:00,3.4,1.3,1.1,84.87,1.18,,,0.0,0.0,,7.9,23.0,1008.1,100.0,14.0,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",11717
753,New York City,2015-04-01T10:00:00,2.2,-0.5,-8.0,46.88,0.0,,,0.0,0.0,,9.1,303.0,1018.5,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13428
754,New York City,2015-04-01T11:00:00,3.8,0.8,-9.9,36.11,0.0,,,0.0,0.0,,12.0,309.0,1018.7,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12441
755,New York City,2015-04-01T12:00:00,5.5,3.0,-10.5,30.5,0.0,,,0.0,0.0,,11.4,278.0,1018.7,56.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",13412
756,New York City,2015-04-01T13:00:00,7.1,4.0,-9.8,29.02,0.0,,,0.0,0.0,33.5,17.4,308.0,1018.7,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12737
757,New York City,2015-04-01T14:00:00,7.9,5.5,-8.1,31.34,0.0,,,0.0,0.0,45.1,13.4,307.0,1018.9,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",12962
