name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,2018-05-20T14:00:00,26.7,26.7,17.6,57.55,0,0,,0,0,40.7,16.7,281,1013.4,92,16,646.8,2.3,6,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T15:00:00,27.2,28,17.6,55.87,0,0,,0,0,33.5,11.2,276,1013.3,88.9,16,580.8,2.1,6,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T16:00:00,27.4,28.2,17.5,54.68,0,0,,0,0,44.6,16.6,288,1013.1,65,16,475.1,1.7,5,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T17:00:00,26.4,26.4,16.3,53.91,0,0,,0,0,35.3,19.3,305,1013.3,95.7,16,335.9,1.2,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T18:00:00,25.7,25.7,16.1,55.33,0,0,,0,0,29.1,15.3,309,1013.7,88.9,16,163.1,0.6,2,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T19:00:00,23.9,23.9,15.5,59.3,0,0,,0,0,35.3,16.3,316,1014.8,65,16,39.8,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T20:00:00,23.3,23.3,14.3,57.07,0,0,,0,0,,12.6,328,1015.5,88.9,16,0.5,0,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T21:00:00,22.2,22.2,13.9,59.47,0,0,,0,0,,10.9,314,1016.2,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T22:00:00,21.4,21.4,13.1,59.09,0,0,,0,0,33.3,17,319,1016.9,25.4,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-20T23:00:00,20.4,20.4,11.9,58.02,0,0,,0,0,,12.9,334,1017.8,19.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T00:00:00,19.5,19.5,11.7,60.73,0,0,,0,0,,5.1,347,1017.7,19.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T01:00:00,18.9,18.9,11.4,61.8,0,0,,0,0,,3.6,348,1018.4,15.6,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T02:00:00,18,18,11.7,66.83,0,0,,0,0,,4.5,334,1018.7,19.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T03:00:00,17.2,17.2,11.7,70.09,0,0,,0,0,,6.8,328,1018.9,19.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T04:00:00,16.7,16.7,11.8,72.62,0,0,,0,0,,3.5,346,1019.5,19.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T05:00:00,16,16,11.7,75.84,0,0,,0,0,,7.4,351,1020.2,19.2,16,2.2,0,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T06:00:00,14.9,14.9,11.6,80.76,0,0,,0,0,,3.3,8,1020.8,14.1,16,93.8,0.3,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T07:00:00,16.2,16.2,11.8,75.16,0,0,,0,0,,3.3,5,1021.8,14.1,16,264.5,1,3,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T08:00:00,17.2,17.2,11.6,69.43,0,0,,0,0,,9.9,16,1022.2,14.1,16,411.9,1.5,4,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T09:00:00,18.5,18.5,10.6,59.91,0,0,,0,0,,6.4,9,1022.4,25.4,16,518.8,1.9,5,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T10:00:00,19.6,19.6,8.7,49.57,0,0,,0,0,,12.5,52,1022.6,34.2,14.8,640.8,2.3,6,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T11:00:00,20.8,20.8,7.5,42.29,0,0,,0,0,,10.5,52,1022.7,34.2,16,713,2.6,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T12:00:00,23,23,7,35.84,0,0,,0,0,,7.6,70,1022.7,34.2,16,845.3,3,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T13:00:00,23.4,23.4,6.6,33.88,0,0,,0,0,,2.4,21,1022.3,34.2,16,902,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T14:00:00,24.7,24.7,5.7,29.31,0,0,,0,0,,2.9,28,1021.5,25.4,16,895,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T15:00:00,25.4,25.4,7.5,31.95,0,0,,0,0,,5.4,80,1021,25.4,16,792.5,2.9,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T16:00:00,23.5,23.5,8.6,38.55,0,0,,0,0,29.5,11.7,174,1020.4,19.2,16,647,2.3,6,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-21T17:00:00,23.2,23.2,8.3,38.45,0,0,,0,0,,7.4,79,1020.2,19.2,16,547,2,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-21T18:00:00,23,23,8.2,38.71,0,0,,0,0,,13.6,166,1020.3,25.4,16,353,1.3,4,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-21T19:00:00,21.5,21.5,9.3,45.7,0,0,,0,0,,11,176,1020.4,25.4,16,153,0.6,2,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-21T20:00:00,20.1,20.1,9,48.84,0,0,,0,0,,10.4,166,1020.9,34.2,16,26,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-21T21:00:00,19,19,8.5,50.51,0,0,,0,0,,5.4,88,1020.9,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T22:00:00,18.4,18.4,9.1,54.87,0,0,,0,0,,5.3,275,1021.2,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-21T23:00:00,18,18,8.9,55.49,0,0,,0,0,,11.5,226,1021,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T00:00:00,18.2,18.2,7.9,51.16,0,0,,0,0,,4.1,289,1021.1,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T01:00:00,17.8,17.8,7.8,51.78,0,0,,0,0,,3.2,285,1021.2,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T02:00:00,17.1,17.1,8.1,55.66,0,0,,0,0,,6.3,235,1021,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T03:00:00,17.7,17.7,8.4,54.33,0,0,,0,0,,6.3,192,1021.2,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T04:00:00,18,18,8.5,53.82,0,0,,0,0,,1.7,61,1021.1,36.7,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T05:00:00,17.7,17.7,9.3,58.04,0,0,,0,0,,1.2,54,1020.8,38.4,16,1.9,0,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T06:00:00,17.9,17.9,10.4,61.51,0,0,,0,0,,2.1,61,1020.6,35.9,16,20,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T07:00:00,18,18,11,63.94,0,0,,0,0,,1.7,57,1020.7,37.7,16,77,0.3,1,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T08:00:00,19.8,19.8,11.7,59.55,0,0,,0,0,,0.9,333,1021.3,90.6,16,157,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T09:00:00,20,20,11.6,58.52,0,0,,0,0,,1.2,39,1021.3,100,14.8,147,0.5,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T10:00:00,19.7,19.7,11.8,60.08,0,0,,0,0,,3.3,81,1021.2,100,16,116,0.4,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T11:00:00,18.2,18.2,12.3,68.44,0,0,,0,0,,8,158,1020.9,100,16,173,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T12:00:00,18.2,18.2,10.1,59.21,0,0,,0,0,,9.2,158,1020.5,100,16,166,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T13:00:00,18.4,18.4,11.1,62.45,0,0,,0,0,,13.3,162,1019.9,100,16,149,0.5,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T14:00:00,18.1,18.1,10.8,62.44,0,0,,0,0,,5.2,79,1019.4,100,16,157,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T15:00:00,16.2,16.2,12.4,78.09,0.72,100,rain,0,0,,2.5,54,1019.5,100,8.2,77,0.3,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T16:00:00,14.5,14.5,12,84.45,3.63,100,rain,0,0,,1.2,0,1018.3,100,7.4,126,0.5,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T17:00:00,13.9,13.9,12.1,88.69,1.88,100,rain,0,0,,3.3,25,1017.5,100,10,68,0.2,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T18:00:00,14,14,12.2,88.51,0.25,100,rain,0,0,,4.3,19,1017.2,100,12.3,39,0.1,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T19:00:00,14,14,12.5,90.42,0,0,,0,0,,3.2,15,1016.8,100,9.7,23,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-22T20:00:00,14,14,13.1,94.08,0.03,100,rain,0,0,,3.2,28,1016.1,100,8.7,35,0.1,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-22T21:00:00,14,14,13,93.38,0,0,,0,0,,3.3,44,1015.9,100,9.8,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T22:00:00,14.2,14.2,13.4,94.71,0,0,,0,0,,3.2,48,1015.9,100,8.3,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-22T23:00:00,14.7,14.7,13.6,93.01,0,0,,0,0,,1.2,27,1015.3,100,6.5,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T00:00:00,14.8,14.8,13.9,94.26,0,0,,0,0,,2.1,10,1014.6,100,6,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T01:00:00,15.1,15.1,13.9,92.75,0,0,,0,0,,1.8,36,1013.8,100,5.1,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,KNYC,72503014732"""
"New York City,2018-05-23T02:00:00,14.7,14.7,13.9,94.89,0,0,,0,0,,3,343,1013.7,100,5.3,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T03:00:00,14.9,14.9,14,94.7,0.66,100,rain,0,0,,4.2,276,1012.9,100,3.6,0,,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T04:00:00,15.1,15.1,14.3,95.03,4.56,100,rain,0,0,,4,17,1012,100,2.9,0,,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T05:00:00,15.2,15.2,14.6,95.67,1.53,100,rain,0,0,,0,0,1012.5,100,5.3,2.5,0,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T06:00:00,15.3,15.3,14.4,94.19,0,0,,0,0,,4.1,278,1012.3,62.8,3.4,16,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-23T07:00:00,16.3,16.3,15.1,92.73,0,0,,0,0,,4.8,291,1012.6,61.8,8.2,48,0.2,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T08:00:00,17,17,16,93.92,0,0,,0,0,,1.2,330,1013,85.1,8.4,128,0.5,1,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T09:00:00,18.3,18.3,16.1,86.9,0,0,,0,0,,3.3,324,1013.4,88.9,11.1,350,1.3,4,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T10:00:00,19.9,19.9,17,82.93,0,0,,0,0,,8.5,312,1013.2,98.2,14.8,417,1.5,4,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T11:00:00,21.6,21.6,16.3,71.8,0,0,,0,0,,8,347,1013.8,95.7,16,409,1.5,4,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T12:00:00,21.9,21.9,16.3,70.39,0,0,,0,0,38.9,12.6,25,1014,96.2,16,408,1.5,4,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-23T13:00:00,22.3,22.3,16,67.55,0,0,,0,0,31.7,18.2,328,1014.1,95.7,16,515,1.9,5,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T14:00:00,23.8,23.8,14.3,55.37,0,0,,0,0,35.3,5.4,339,1014,35.9,16,917,3.3,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T15:00:00,25.7,25.7,13.4,46.48,0,0,,0,0,,9.8,345,1013.9,19.2,16,857,3.1,9,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T16:00:00,26,26,12.6,43.36,0,0,,0,0,40.7,7.5,342,1013.6,35.9,16,702,2.5,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T17:00:00,27,26.8,11.1,37.09,0,0,,0,0,35.3,15,320,1013.4,19.2,16,529,1.9,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T18:00:00,26.9,26.7,11.1,37.23,0,0,,0,0,31.7,10.2,320,1013.5,35.9,16,349,1.3,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T19:00:00,26.2,26.2,11.1,38.77,0,0,,0,0,33.5,11.2,296,1013.6,19.2,16,149,0.5,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T20:00:00,25.6,25.6,9.2,35.47,0,0,,0,0,,12.2,306,1014.2,19.2,16,24,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-23T21:00:00,25,25,9.6,37.76,0,0,,0,0,,9.7,292,1014.9,15.6,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T22:00:00,24.3,24.3,9.5,39.09,0,0,,0,0,,11.8,291,1015.5,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-23T23:00:00,23.5,23.5,10,42.3,0,0,,0,0,,11.9,290,1015.8,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T00:00:00,21.8,21.8,10.2,47.75,0,0,,0,0,,4.6,325,1016.2,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T01:00:00,21.1,21.1,10.2,50,0,0,,0,0,,6.8,298,1016.6,6.1,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T02:00:00,20,20,10.1,52.76,0,0,,0,0,,8.7,296,1016.7,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T03:00:00,19.5,19.5,10.4,55.66,0,0,,0,0,,5.3,329,1016.9,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T04:00:00,19.3,19.3,10.8,57.59,0,0,,0,0,,7.2,314,1017,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T05:00:00,18.3,18.3,11.2,63.2,0,0,,0,0,,3.9,336,1017.4,10.5,16,2.9,0,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T06:00:00,18.2,18.2,11.1,62.99,0,0,,0,0,,11.8,303,1018.3,10.5,16,15,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T07:00:00,18.5,18.5,11.6,64.12,0,0,,0,0,,11.5,304,1019.3,10.5,16,64,0.2,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T08:00:00,19.5,19.5,11.5,59.96,0,0,,0,0,,9.1,300,1020,10.5,16,107,0.4,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T09:00:00,21.4,21.4,9.7,47.49,0,0,,0,0,,8.2,338,1020.5,10.5,16,539,1.9,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T10:00:00,22.7,22.7,6,33.99,0,0,,0,0,,17.3,354,1020.2,10.5,16,733,2.6,7,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T11:00:00,24,24,3.3,25.84,0,0,,0,0,33.5,5.8,4,1020.4,10.5,16,861,3.1,9,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T12:00:00,25.7,25.7,3.1,23.04,0,0,,0,0,,4.7,8,1020.4,10.5,16,939,3.4,9,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T13:00:00,26.6,26.6,2.4,20.84,0,0,,0,0,27.7,5.2,11,1020.1,10.5,16,960,3.5,10,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T14:00:00,27.6,26.5,3.5,21.23,0,0,,0,0,,2.3,19,1019.5,10.5,16,929,3.3,9,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T15:00:00,27.5,26.6,5.7,24.9,0,0,,0,0,,1.2,347,1019.2,10.5,16,845,3,8,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T16:00:00,28.1,26.9,6,24.61,0,0,,0,0,,5,55,1018.6,4.4,16,709,2.6,7,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T17:00:00,28,26.9,5.3,23.58,0,0,,0,0,,8.7,222,1018.2,0,16,540,1.9,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T18:00:00,27.5,26.6,6.3,26.01,0,0,,0,0,35.3,7.5,90,1017.6,0,16,352,1.3,4,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T19:00:00,25.2,25.2,6.4,29.91,0,0,,0,0,33.5,12,192,1017.8,0,16,151,0.5,2,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T20:00:00,24.2,24.2,6.1,31.2,0,0,,0,0,,10,207,1017.9,0,16,25,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-24T21:00:00,23.5,23.5,7.3,35.22,0,0,,0,0,,9.9,190,1018.1,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T22:00:00,22.3,22.3,5.9,34.56,0,0,,0,0,27.7,13.3,200,1018.7,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-24T23:00:00,21.7,21.7,7.1,38.77,0,0,,0,0,40.7,21.5,212,1018.7,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T00:00:00,21.3,21.3,7.5,40.91,0,0,,0,0,,15.3,241,1018.7,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T01:00:00,20.8,20.8,8.3,44.71,0,0,,0,0,,9.9,240,1018.6,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T02:00:00,20.6,20.6,8.5,45.91,0,0,,0,0,33.5,13.4,232,1018.3,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T03:00:00,19.7,19.7,9.2,50.66,0,0,,0,0,,12.2,251,1017.8,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T04:00:00,19.3,19.3,10.4,56.24,0,0,,0,0,,10.9,228,1017.6,0,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T05:00:00,19,19,10.5,57.85,0,0,,0,0,,6.9,226,1017.3,10.5,16,3.2,0,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T06:00:00,18.8,18.8,10.8,59.92,0,0,,0,0,,8.7,245,1017.6,14.1,16,16,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T07:00:00,19.2,19.2,11.2,59.81,0,0,,0,0,,7.3,222,1017.5,10.5,16,62,0.2,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T08:00:00,20.7,20.7,11.3,54.77,0,0,,0,0,,8.3,234,1017.2,4.4,16,91,0.3,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T09:00:00,22.8,22.8,11.3,48.31,0,0,,0,0,,13.4,226,1016.8,10.5,16,499,1.8,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T10:00:00,24.8,24.8,11.7,44.02,0,0,,0,0,31.7,12.4,230,1016.2,10.5,16,690,2.5,7,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T11:00:00,26.8,26.6,11.4,38.24,0,0,,0,0,27.7,16.3,242,1015.4,10.5,16,823,3,8,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T12:00:00,28.5,27.6,10.3,32.17,0,0,,0,0,27.7,13.6,234,1014.7,34.2,14.8,885,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T13:00:00,29.6,28.2,8.7,27.15,0,0,,0,0,29.9,13.2,222,1013.7,34.2,16,929,3.3,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
